hgnc_id	symbol	name	entrez_id	ensembl_gene_id	uniprot_ids
HGNC:47203	RNU6-240P	RNA, U6 small nuclear 240, pseudogene	106479673	ENSG00000251907	
HGNC:47204	RNU6-241P	RNA, U6 small nuclear 241, pseudogene	106479674	ENSG00000212450	
HGNC:47205	RNU6-242P	RNA, U6 small nuclear 242, pseudogene	106481254	ENSG00000207087	
HGNC:47206	RNU6-243P	RNA, U6 small nuclear 243, pseudogene	106479675	ENSG00000212442	
HGNC:47207	RNU6-244P	RNA, U6 small nuclear 244, pseudogene	106866981	ENSG00000212330	
HGNC:47208	RNU6-245P	RNA, U6 small nuclear 245, pseudogene	106481255	ENSG00000206747	
HGNC:47209	RNU6-246P	RNA, U6 small nuclear 246, pseudogene	106481884	ENSG00000207433	
HGNC:47210	RNU6-247P	RNA, U6 small nuclear 247, pseudogene	106479676	ENSG00000199506	
HGNC:47211	RNU6-248P	RNA, U6 small nuclear 248, pseudogene	106481256	ENSG00000222652	
HGNC:47212	RNU6-249P	RNA, U6 small nuclear 249, pseudogene	106479677	ENSG00000199886	
HGNC:47213	RNU6-250P	RNA, U6 small nuclear 250, pseudogene	106479678	ENSG00000252767	
HGNC:47214	RNU6-251P	RNA, U6 small nuclear 251, pseudogene	106481257	ENSG00000200105	
HGNC:47215	RNU6-252P	RNA, U6 small nuclear 252, pseudogene	106480564	ENSG00000200102	
HGNC:47216	RNU6-253P	RNA, U6 small nuclear 253, pseudogene	106480697	ENSG00000207461	
HGNC:47217	RNU6-254P	RNA, U6 small nuclear 254, pseudogene	106479679	ENSG00000200247	
HGNC:47218	RNU6-255P	RNA, U6 small nuclear 255, pseudogene	106481258	ENSG00000252766	
HGNC:47219	RNU6-256P	RNA, U6 small nuclear 256, pseudogene	106479680	ENSG00000252556	
HGNC:47220	RNU6-257P	RNA, U6 small nuclear 257, pseudogene	106479681	ENSG00000222170	
HGNC:47221	RNU6-258P	RNA, U6 small nuclear 258, pseudogene	106481259	ENSG00000212186	
HGNC:47222	RNU6-259P	RNA, U6 small nuclear 259, pseudogene	106481260	ENSG00000206726	
HGNC:47223	RNU6-260P	RNA, U6 small nuclear 260, pseudogene	106479682	ENSG00000206819	
HGNC:47224	RNU6-261P	RNA, U6 small nuclear 261, pseudogene	106481885	ENSG00000238697	
HGNC:47225	RNU6-262P	RNA, U6 small nuclear 262, pseudogene	106481261	ENSG00000222249	
HGNC:47226	RNU6-263P	RNA, U6 small nuclear 263, pseudogene	106479683	ENSG00000200681	
HGNC:47227	RNU6-264P	RNA, U6 small nuclear 264, pseudogene	106481262	ENSG00000252943	
HGNC:47229	RNU6-266P	RNA, U6 small nuclear 266, pseudogene	106479684	ENSG00000201095	
HGNC:47230	RNU6-267P	RNA, U6 small nuclear 267, pseudogene	106480565	ENSG00000252523	
HGNC:47231	RNU6-268P	RNA, U6 small nuclear 268, pseudogene	106479685	ENSG00000201044	
HGNC:47232	RNU6-269P	RNA, U6 small nuclear 269, pseudogene	106481263	ENSG00000212379	
HGNC:47233	RNU6-270P	RNA, U6 small nuclear 270, pseudogene	106479686	ENSG00000201001	
HGNC:47234	RNU6-271P	RNA, U6 small nuclear 271, pseudogene	106481264	ENSG00000200728	
HGNC:47235	RNU6-272P	RNA, U6 small nuclear 272, pseudogene	106479687	ENSG00000222960	
HGNC:47236	RNU6-273P	RNA, U6 small nuclear 273, pseudogene	106480566	ENSG00000252746	
HGNC:47237	RNU6-274P	RNA, U6 small nuclear 274, pseudogene	106479688	ENSG00000239075	
HGNC:47238	RNU6-275P	RNA, U6 small nuclear 275, pseudogene	106481265	ENSG00000201780	
HGNC:47239	RNU6-276P	RNA, U6 small nuclear 276, pseudogene	106479689	ENSG00000251923	
HGNC:47240	RNU6-277P	RNA, U6 small nuclear 277, pseudogene	106481266	ENSG00000252081	
HGNC:47241	RNU6-278P	RNA, U6 small nuclear 278, pseudogene	106481767	ENSG00000212247	
HGNC:47242	RNU6-279P	RNA, U6 small nuclear 279, pseudogene	106479690	ENSG00000212599	
HGNC:47243	RNU6-280P	RNA, U6 small nuclear 280, pseudogene	106481886	ENSG00000201015	
HGNC:47244	RNU6-281P	RNA, U6 small nuclear 281, pseudogene	106481267	ENSG00000206939	
HGNC:47245	RNU6-282P	RNA, U6 small nuclear 282, pseudogene	106479691	ENSG00000202227	
HGNC:47246	RNU6-283P	RNA, U6 small nuclear 283, pseudogene	106479692	ENSG00000201658	
HGNC:47247	RNU6-284P	RNA, U6 small nuclear 284, pseudogene	106481268	ENSG00000223037	
HGNC:47248	RNU6-285P	RNA, U6 small nuclear 285, pseudogene	106479693	ENSG00000222488	
HGNC:47249	RNU6-286P	RNA, U6 small nuclear 286, pseudogene	106480567	ENSG00000207476	
HGNC:47250	RNU6-287P	RNA, U6 small nuclear 287, pseudogene	106481269	ENSG00000252039	
HGNC:47251	RNU6-288P	RNA, U6 small nuclear 288, pseudogene	106479694	ENSG00000200560	
HGNC:47252	RNU6-289P	RNA, U6 small nuclear 289, pseudogene	106479695	ENSG00000200963	
HGNC:47253	RNU6-290P	RNA, U6 small nuclear 290, pseudogene	106481270	ENSG00000202082	
HGNC:47254	RNU6-291P	RNA, U6 small nuclear 291, pseudogene	106479696	ENSG00000207451	
HGNC:47256	RNU6-293P	RNA, U6 small nuclear 293, pseudogene	106481271	ENSG00000223191	
HGNC:47257	RNU6-294P	RNA, U6 small nuclear 294, pseudogene	106479697	ENSG00000201869	
HGNC:47258	RNU6-295P	RNA, U6 small nuclear 295, pseudogene	106481272	ENSG00000252710	
HGNC:47259	RNU6-296P	RNA, U6 small nuclear 296, pseudogene	106479698	ENSG00000207338	
HGNC:47260	RNU6-297P	RNA, U6 small nuclear 297, pseudogene	106479699	ENSG00000207366	
HGNC:47261	RNU6-298P	RNA, U6 small nuclear 298, pseudogene	106481273	ENSG00000212190	
HGNC:47262	RNU6-299P	RNA, U6 small nuclear 299, pseudogene	106480389	ENSG00000253032	
HGNC:47263	RNU6-300P	RNA, U6 small nuclear 300, pseudogene	106479700	ENSG00000238616	
HGNC:47264	RNU6-301P	RNA, U6 small nuclear 301, pseudogene	106481274	ENSG00000207004	
HGNC:47265	RNU6-302P	RNA, U6 small nuclear 302, pseudogene	106479701	ENSG00000202119	
HGNC:47266	RNU6-303P	RNA, U6 small nuclear 303, pseudogene	106479702	ENSG00000252900	
HGNC:47267	RNU6-304P	RNA, U6 small nuclear 304, pseudogene	106481275	ENSG00000201725	
HGNC:47269	RNU6-306P	RNA, U6 small nuclear 306, pseudogene	106479703	ENSG00000207347	
HGNC:47270	RNU6-307P	RNA, U6 small nuclear 307, pseudogene	106481276	ENSG00000252552	
HGNC:47271	RNU6-308P	RNA, U6 small nuclear 308, pseudogene	106480568	ENSG00000212259	
HGNC:47272	RNU6-309P	RNA, U6 small nuclear 309, pseudogene	106479704	ENSG00000201443	
HGNC:47273	RNU6-310P	RNA, U6 small nuclear 310, pseudogene	106481277	ENSG00000207385	
HGNC:47274	RNU6-311P	RNA, U6 small nuclear 311, pseudogene	106479705	ENSG00000252033	
HGNC:47275	RNU6-312P	RNA, U6 small nuclear 312, pseudogene	106479706	ENSG00000201499	
HGNC:47276	RNU6-313P	RNA, U6 small nuclear 313, pseudogene	106480569	ENSG00000252126	
HGNC:47277	RNU6-314P	RNA, U6 small nuclear 314, pseudogene	106481278	ENSG00000252383	
HGNC:47278	RNU6-315P	RNA, U6 small nuclear 315, pseudogene	106479707	ENSG00000199536	
HGNC:47279	RNU6-316P	RNA, U6 small nuclear 316, pseudogene	106481279	ENSG00000212329	
HGNC:47280	RNU6-317P	RNA, U6 small nuclear 317, pseudogene	106479708	ENSG00000206758	
HGNC:47281	RNU6-318P	RNA, U6 small nuclear 318, pseudogene	106481589	ENSG00000207010	
HGNC:47282	RNU6-319P	RNA, U6 small nuclear 319, pseudogene	106481280	ENSG00000251834	
HGNC:47283	RNU6-320P	RNA, U6 small nuclear 320, pseudogene	106480570	ENSG00000252320	
HGNC:47284	RNU6-321P	RNA, U6 small nuclear 321, pseudogene	106479709	ENSG00000222844	
HGNC:47285	RNU6-322P	RNA, U6 small nuclear 322, pseudogene	107105253	ENSG00000251819	
HGNC:47286	RNU6-323P	RNA, U6 small nuclear 323, pseudogene	106481281	ENSG00000253739	
HGNC:47287	RNU6-324P	RNA, U6 small nuclear 324, pseudogene	106479710	ENSG00000200827	
HGNC:47288	RNU6-325P	RNA, U6 small nuclear 325, pseudogene	106480390	ENSG00000223064	
HGNC:47289	RNU6-326P	RNA, U6 small nuclear 326, pseudogene	106481282	ENSG00000202350	
HGNC:47290	RNU6-327P	RNA, U6 small nuclear 327, pseudogene	106481887	ENSG00000252079	
HGNC:47291	RNU6-328P	RNA, U6 small nuclear 328, pseudogene	106479711	ENSG00000212189	
HGNC:47292	RNU6-329P	RNA, U6 small nuclear 329, pseudogene	106479712	ENSG00000238882	
HGNC:47293	RNU6-330P	RNA, U6 small nuclear 330, pseudogene	106481283	ENSG00000199885	
HGNC:47294	RNU6-331P	RNA, U6 small nuclear 331, pseudogene	106479713	ENSG00000207455	
HGNC:47295	RNU6-332P	RNA, U6 small nuclear 332, pseudogene	106481284	ENSG00000212495	
HGNC:47296	RNU6-333P	RNA, U6 small nuclear 333, pseudogene	106480571	ENSG00000238669	
HGNC:47297	RNU6-334P	RNA, U6 small nuclear 334, pseudogene	106479714	ENSG00000252881	
HGNC:47298	RNU6-335P	RNA, U6 small nuclear 335, pseudogene	106479715	ENSG00000201433	
HGNC:47299	RNU6-336P	RNA, U6 small nuclear 336, pseudogene	106481285	ENSG00000201761	
HGNC:47300	RNU6-337P	RNA, U6 small nuclear 337, pseudogene	106479716	ENSG00000212545	
HGNC:47301	RNU6-338P	RNA, U6 small nuclear 338, pseudogene	106481286	ENSG00000206615	
HGNC:47302	RNU6-339P	RNA, U6 small nuclear 339, pseudogene	106481888	ENSG00000207037	
HGNC:47303	RNU6-340P	RNA, U6 small nuclear 340, pseudogene	106479717	ENSG00000200875	
HGNC:47304	RNU6-341P	RNA, U6 small nuclear 341, pseudogene	106481287	ENSG00000252782	
HGNC:47305	RNU6-342P	RNA, U6 small nuclear 342, pseudogene	106479718	ENSG00000207251	
HGNC:47306	RNU6-343P	RNA, U6 small nuclear 343, pseudogene	106479719	ENSG00000201579	
HGNC:47307	RNU6-344P	RNA, U6 small nuclear 344, pseudogene	106480572	ENSG00000252444	
HGNC:47308	RNU6-345P	RNA, U6 small nuclear 345, pseudogene	106481288	ENSG00000252810	
HGNC:47309	RNU6-346P	RNA, U6 small nuclear 346, pseudogene	106481768	ENSG00000252097	
HGNC:47310	RNU6-347P	RNA, U6 small nuclear 347, pseudogene	106479720	ENSG00000252467	
HGNC:47311	RNU6-348P	RNA, U6 small nuclear 348, pseudogene	106481289	ENSG00000207114	
HGNC:47312	RNU6-349P	RNA, U6 small nuclear 349, pseudogene	106479721	ENSG00000199272	
HGNC:47314	RNU6-351P	RNA, U6 small nuclear 351, pseudogene	106479722	ENSG00000251906	
HGNC:47315	RNU6-352P	RNA, U6 small nuclear 352, pseudogene	106480573	ENSG00000252717	
HGNC:47316	RNU6-353P	RNA, U6 small nuclear 353, pseudogene	106479723	ENSG00000201136	
HGNC:47317	RNU6-354P	RNA, U6 small nuclear 354, pseudogene	106481290	ENSG00000206589	
HGNC:47318	RNU6-355P	RNA, U6 small nuclear 355, pseudogene	106481889	ENSG00000222359	
HGNC:47319	RNU6-356P	RNA, U6 small nuclear 356, pseudogene	106479724	ENSG00000206867	
HGNC:47321	RNU6-358P	RNA, U6 small nuclear 358, pseudogene	106481291	ENSG00000252373	
HGNC:47322	RNU6-359P	RNA, U6 small nuclear 359, pseudogene	106479725	ENSG00000202336	
HGNC:47323	RNU6-360P	RNA, U6 small nuclear 360, pseudogene	106479726	ENSG00000212246	
HGNC:47324	RNU6-361P	RNA, U6 small nuclear 361, pseudogene	106480574	ENSG00000201324	
HGNC:47325	RNU6-362P	RNA, U6 small nuclear 362, pseudogene	106481292	ENSG00000252545	
HGNC:47326	RNU6-363P	RNA, U6 small nuclear 363, pseudogene	106479727	ENSG00000199765	
HGNC:47327	RNU6-364P	RNA, U6 small nuclear 364, pseudogene	106481293	ENSG00000207115	
HGNC:47328	RNU6-365P	RNA, U6 small nuclear 365, pseudogene	106479728	ENSG00000252922	
HGNC:47329	RNU6-366P	RNA, U6 small nuclear 366, pseudogene	106481294	ENSG00000201097	
HGNC:47330	RNU6-367P	RNA, U6 small nuclear 367, pseudogene	106481890	ENSG00000252980	
HGNC:47331	RNU6-368P	RNA, U6 small nuclear 368, pseudogene	106479729	ENSG00000278551	
HGNC:47332	RNU6-369P	RNA, U6 small nuclear 369, pseudogene	106479730	ENSG00000199385	
HGNC:47333	RNU6-370P	RNA, U6 small nuclear 370, pseudogene	106481295	ENSG00000222940	
HGNC:47334	RNU6-371P	RNA, U6 small nuclear 371, pseudogene	106479731	ENSG00000201153	
HGNC:47336	RNU6-373P	RNA, U6 small nuclear 373, pseudogene	124901188	ENSG00000223179	
HGNC:47337	RNU6-374P	RNA, U6 small nuclear 374, pseudogene	106481296	ENSG00000201016	
HGNC:47338	RNU6-375P	RNA, U6 small nuclear 375, pseudogene	106480575	ENSG00000252859	
HGNC:47339	RNU6-376P	RNA, U6 small nuclear 376, pseudogene	106479732	ENSG00000207462	
HGNC:47340	RNU6-377P	RNA, U6 small nuclear 377, pseudogene	106479733	ENSG00000251774	
HGNC:47341	RNU6-378P	RNA, U6 small nuclear 378, pseudogene	106481297	ENSG00000207052	
HGNC:47342	RNU6-379P	RNA, U6 small nuclear 379, pseudogene	106479734	ENSG00000200683	
HGNC:47343	RNU6-380P	RNA, U6 small nuclear 380, pseudogene	106481298	ENSG00000222139	
HGNC:47344	RNU6-381P	RNA, U6 small nuclear 381, pseudogene	106480576	ENSG00000212561	
HGNC:47345	RNU6-382P	RNA, U6 small nuclear 382, pseudogene	106479735	ENSG00000202051	
HGNC:47346	RNU6-383P	RNA, U6 small nuclear 383, pseudogene	106479736	ENSG00000222796	
HGNC:47347	RNU6-384P	RNA, U6 small nuclear 384, pseudogene	106481299	ENSG00000201770	
HGNC:47349	RNU6-386P	RNA, U6 small nuclear 386, pseudogene	106481300	ENSG00000199520	
HGNC:47350	RNU6-387P	RNA, U6 small nuclear 387, pseudogene	106481891	ENSG00000223263	
HGNC:47351	RNU6-388P	RNA, U6 small nuclear 388, pseudogene	106479737	ENSG00000252821	
HGNC:47352	RNU6-389P	RNA, U6 small nuclear 389, pseudogene	106481301	ENSG00000252857	
HGNC:47353	RNU6-390P	RNA, U6 small nuclear 390, pseudogene	106479738	ENSG00000252068	
HGNC:47354	RNU6-391P	RNA, U6 small nuclear 391, pseudogene	106479739	ENSG00000202050	
HGNC:47355	RNU6-392P	RNA, U6 small nuclear 392, pseudogene	106480577	ENSG00000201796	
HGNC:47356	RNU6-393P	RNA, U6 small nuclear 393, pseudogene	106481302	ENSG00000207204	
HGNC:47357	RNU6-394P	RNA, U6 small nuclear 394, pseudogene	106480698	ENSG00000222667	
HGNC:47358	RNU6-395P	RNA, U6 small nuclear 395, pseudogene	106479740	ENSG00000202532	
HGNC:47359	RNU6-396P	RNA, U6 small nuclear 396, pseudogene	106481303	ENSG00000202239	
HGNC:47360	RNU6-397P	RNA, U6 small nuclear 397, pseudogene	106479741	ENSG00000252035	
HGNC:47361	RNU6-398P	RNA, U6 small nuclear 398, pseudogene	106479742	ENSG00000206870	
HGNC:47362	RNU6-399P	RNA, U6 small nuclear 399, pseudogene	106481892	ENSG00000202034	
HGNC:47363	RNU6-400P	RNA, U6 small nuclear 400, pseudogene	106481304	ENSG00000212475	
HGNC:47364	RNU6-401P	RNA, U6 small nuclear 401, pseudogene	106479743	ENSG00000212374	
HGNC:47365	RNU6-402P	RNA, U6 small nuclear 402, pseudogene	106481305	ENSG00000222610	
HGNC:47366	RNU6-403P	RNA, U6 small nuclear 403, pseudogene	106480578	ENSG00000200033	
HGNC:47368	RNU6-405P	RNA, U6 small nuclear 405, pseudogene	106479744	ENSG00000252446	
HGNC:47369	RNU6-406P	RNA, U6 small nuclear 406, pseudogene	106481306	ENSG00000252279	
HGNC:47370	RNU6-407P	RNA, U6 small nuclear 407, pseudogene	106479745	ENSG00000202150	
HGNC:47371	RNU6-408P	RNA, U6 small nuclear 408, pseudogene	106479746	ENSG00000251719	
HGNC:47372	RNU6-409P	RNA, U6 small nuclear 409, pseudogene	106481307	ENSG00000206841	
HGNC:47373	RNU6-410P	RNA, U6 small nuclear 410, pseudogene	106481893	ENSG00000252815	
HGNC:47374	RNU6-411P	RNA, U6 small nuclear 411, pseudogene	106479747	ENSG00000207180	
HGNC:47375	RNU6-412P	RNA, U6 small nuclear 412, pseudogene	106481308	ENSG00000252243	
HGNC:47376	RNU6-413P	RNA, U6 small nuclear 413, pseudogene	106479748	ENSG00000206842	
HGNC:47377	RNU6-414P	RNA, U6 small nuclear 414, pseudogene	106479749	ENSG00000200575	
HGNC:47378	RNU6-415P	RNA, U6 small nuclear 415, pseudogene	106481309	ENSG00000252061	
HGNC:47379	RNU6-416P	RNA, U6 small nuclear 416, pseudogene	106480579	ENSG00000252074	
HGNC:47380	RNU6-417P	RNA, U6 small nuclear 417, pseudogene	106479750	ENSG00000207443	
HGNC:47381	RNU6-418P	RNA, U6 small nuclear 418, pseudogene	106481310	ENSG00000206762	
HGNC:47382	RNU6-419P	RNA, U6 small nuclear 419, pseudogene	106479751	ENSG00000252839	
HGNC:47383	RNU6-420P	RNA, U6 small nuclear 420, pseudogene	106481769	ENSG00000239001	
HGNC:47384	RNU6-421P	RNA, U6 small nuclear 421, pseudogene	106481311	ENSG00000201341	
HGNC:47385	RNU6-422P	RNA, U6 small nuclear 422, pseudogene	106480580	ENSG00000207362	
HGNC:47387	RNU6-424P	RNA, U6 small nuclear 424, pseudogene	106479753	ENSG00000207095	
HGNC:47388	RNU6-425P	RNA, U6 small nuclear 425, pseudogene	106481312	ENSG00000206604	
HGNC:47389	RNU6-426P	RNA, U6 small nuclear 426, pseudogene	106479754	ENSG00000252273	
HGNC:47391	RNU6-428P	RNA, U6 small nuclear 428, pseudogene	106481894	ENSG00000199812	
HGNC:47392	RNU6-429P	RNA, U6 small nuclear 429, pseudogene	106479755	ENSG00000207312	
HGNC:47393	RNU6-430P	RNA, U6 small nuclear 430, pseudogene	106479756	ENSG00000252887	
HGNC:47394	RNU6-431P	RNA, U6 small nuclear 431, pseudogene	106481314	ENSG00000206601	
HGNC:47395	RNU6-432P	RNA, U6 small nuclear 432, pseudogene	106479757	ENSG00000206923	
HGNC:47396	RNU6-433P	RNA, U6 small nuclear 433, pseudogene	106481315	ENSG00000200086	
HGNC:47397	RNU6-434P	RNA, U6 small nuclear 434, pseudogene	106480581	ENSG00000207104	
HGNC:47398	RNU6-435P	RNA, U6 small nuclear 435, pseudogene	106479758	ENSG00000206766	
HGNC:47399	RNU6-436P	RNA, U6 small nuclear 436, pseudogene	106481316	ENSG00000251980	
HGNC:47400	RNU6-437P	RNA, U6 small nuclear 437, pseudogene	106479759	ENSG00000238420	
HGNC:47401	RNU6-438P	RNA, U6 small nuclear 438, pseudogene	106479760	ENSG00000202431	
HGNC:47402	RNU6-439P	RNA, U6 small nuclear 439, pseudogene	106481317	ENSG00000206915	
HGNC:47403	RNU6-440P	RNA, U6 small nuclear 440, pseudogene	106481895	ENSG00000212184	
HGNC:47404	RNU6-441P	RNA, U6 small nuclear 441, pseudogene	106480392	ENSG00000207275	
HGNC:47405	RNU6-442P	RNA, U6 small nuclear 442, pseudogene	106479761	ENSG00000206695	
HGNC:47406	RNU6-443P	RNA, U6 small nuclear 443, pseudogene	106481318		
HGNC:47407	RNU6-444P	RNA, U6 small nuclear 444, pseudogene	106479762	ENSG00000206715	
HGNC:47408	RNU6-445P	RNA, U6 small nuclear 445, pseudogene	106479763	ENSG00000252758	
HGNC:47409	RNU6-446P	RNA, U6 small nuclear 446, pseudogene	106481319	ENSG00000199697	
HGNC:47410	RNU6-447P	RNA, U6 small nuclear 447, pseudogene	106481320	ENSG00000222225	
HGNC:47411	RNU6-448P	RNA, U6 small nuclear 448, pseudogene	106479764	ENSG00000252861	
HGNC:47412	RNU6-449P	RNA, U6 small nuclear 449, pseudogene	106481896	ENSG00000206641	
HGNC:47413	RNU6-450P	RNA, U6 small nuclear 450, pseudogene	106481321	ENSG00000201524	
HGNC:47414	RNU6-451P	RNA, U6 small nuclear 451, pseudogene	106479765	ENSG00000199791	
HGNC:47415	RNU6-452P	RNA, U6 small nuclear 452, pseudogene	106481322	ENSG00000207135	
HGNC:47416	RNU6-453P	RNA, U6 small nuclear 453, pseudogene	106479766	ENSG00000252628	
HGNC:47417	RNU6-454P	RNA, U6 small nuclear 454, pseudogene	106480582	ENSG00000201162	
HGNC:47418	RNU6-455P	RNA, U6 small nuclear 455, pseudogene	106479767	ENSG00000207412	
HGNC:47419	RNU6-456P	RNA, U6 small nuclear 456, pseudogene	106481323	ENSG00000207222	
HGNC:47420	RNU6-457P	RNA, U6 small nuclear 457, pseudogene	106479768	ENSG00000200869	
HGNC:47421	RNU6-458P	RNA, U6 small nuclear 458, pseudogene	106481324	ENSG00000206906	
HGNC:47423	RNU6-460P	RNA, U6 small nuclear 460, pseudogene	106479769	ENSG00000212460	
HGNC:47424	RNU6-461P	RNA, U6 small nuclear 461, pseudogene	106481897	ENSG00000201065	
HGNC:47425	RNU6-462P	RNA, U6 small nuclear 462, pseudogene	106479770	ENSG00000199529	
HGNC:47426	RNU6-463P	RNA, U6 small nuclear 463, pseudogene	106481325	ENSG00000207068	
HGNC:47427	RNU6-464P	RNA, U6 small nuclear 464, pseudogene	106479771	ENSG00000253026	
HGNC:47428	RNU6-465P	RNA, U6 small nuclear 465, pseudogene	106481326	ENSG00000207149	
HGNC:47429	RNU6-466P	RNA, U6 small nuclear 466, pseudogene	106481770	ENSG00000212526	
HGNC:47430	RNU6-467P	RNA, U6 small nuclear 467, pseudogene	106479772	ENSG00000276577	
HGNC:47431	RNU6-468P	RNA, U6 small nuclear 468, pseudogene	106865374	ENSG00000206730	
HGNC:47432	RNU6-469P	RNA, U6 small nuclear 469, pseudogene	106481327	ENSG00000252062	
HGNC:47433	RNU6-470P	RNA, U6 small nuclear 470, pseudogene	106479773	ENSG00000251763	
HGNC:47434	RNU6-471P	RNA, U6 small nuclear 471, pseudogene	106479774	ENSG00000206671	
HGNC:47435	RNU6-472P	RNA, U6 small nuclear 472, pseudogene	106481328	ENSG00000207026	
HGNC:47436	RNU6-473P	RNA, U6 small nuclear 473, pseudogene	106479775	ENSG00000251973	
HGNC:47437	RNU6-474P	RNA, U6 small nuclear 474, pseudogene	106481329	ENSG00000206970	
HGNC:47438	RNU6-475P	RNA, U6 small nuclear 475, pseudogene	106479776	ENSG00000251882	
HGNC:47439	RNU6-476P	RNA, U6 small nuclear 476, pseudogene	106479777	ENSG00000207457	
HGNC:47440	RNU6-477P	RNA, U6 small nuclear 477, pseudogene	106481330	ENSG00000206614	
HGNC:47441	RNU6-478P	RNA, U6 small nuclear 478, pseudogene	106479778	ENSG00000200774	
HGNC:47442	RNU6-479P	RNA, U6 small nuclear 479, pseudogene	106481331	ENSG00000252157	
HGNC:47443	RNU6-480P	RNA, U6 small nuclear 480, pseudogene	106480583	ENSG00000207060	
HGNC:47444	RNU6-481P	RNA, U6 small nuclear 481, pseudogene	106479779	ENSG00000206921	
HGNC:47445	RNU6-482P	RNA, U6 small nuclear 482, pseudogene	106481332	ENSG00000212370	
HGNC:47446	RNU6-483P	RNA, U6 small nuclear 483, pseudogene	106479780	ENSG00000206815	
HGNC:47447	RNU6-484P	RNA, U6 small nuclear 484, pseudogene	106479781	ENSG00000206743	
HGNC:47448	RNU6-485P	RNA, U6 small nuclear 485, pseudogene	106481333	ENSG00000200345	
HGNC:47449	RNU6-486P	RNA, U6 small nuclear 486, pseudogene	106481898	ENSG00000199986	
HGNC:47450	RNU6-487P	RNA, U6 small nuclear 487, pseudogene	106480393	ENSG00000202300	
HGNC:47451	RNU6-488P	RNA, U6 small nuclear 488, pseudogene	106479782	ENSG00000251727	
HGNC:47452	RNU6-489P	RNA, U6 small nuclear 489, pseudogene	106481334	ENSG00000277341	
HGNC:47453	RNU6-490P	RNA, U6 small nuclear 490, pseudogene	106479783	ENSG00000199855	
HGNC:47454	RNU6-491P	RNA, U6 small nuclear 491, pseudogene	106479784	ENSG00000251908	
HGNC:47455	RNU6-492P	RNA, U6 small nuclear 492, pseudogene	106481335	ENSG00000199905	
HGNC:47456	RNU6-493P	RNA, U6 small nuclear 493, pseudogene	106481336	ENSG00000212623	
HGNC:47457	RNU6-494P	RNA, U6 small nuclear 494, pseudogene	106479785	ENSG00000253063	
HGNC:47458	RNU6-495P	RNA, U6 small nuclear 495, pseudogene	106481337	ENSG00000199865	
HGNC:47459	RNU6-496P	RNA, U6 small nuclear 496, pseudogene	106480584	ENSG00000251954	
HGNC:47460	RNU6-497P	RNA, U6 small nuclear 497, pseudogene	106479786	ENSG00000202186	
HGNC:47461	RNU6-498P	RNA, U6 small nuclear 498, pseudogene	106481338	ENSG00000238478	
HGNC:47462	RNU6-499P	RNA, U6 small nuclear 499, pseudogene	106479787	ENSG00000202485	
HGNC:47463	RNU6-500P	RNA, U6 small nuclear 500, pseudogene	106479788	ENSG00000199219	
HGNC:47464	RNU6-501P	RNA, U6 small nuclear 501, pseudogene	106481339	ENSG00000200942	
HGNC:47465	RNU6-502P	RNA, U6 small nuclear 502, pseudogene	106481899	ENSG00000199289	
HGNC:47466	RNU6-503P	RNA, U6 small nuclear 503, pseudogene	106479789	ENSG00000252338	
HGNC:47467	RNU6-504P	RNA, U6 small nuclear 504, pseudogene	106481340	ENSG00000252377	
HGNC:47468	RNU6-505P	RNA, U6 small nuclear 505, pseudogene	106479790	ENSG00000207156	
